FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/PC/make_versioninfo.c.xml,17,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/PC/_msi.c.xml,886,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/PC/dl_nt.c.xml,21,1,16,1.0,0,,,,,,,,1,0,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/PC/pyconfig.h.xml,276,37,170,2.5357142857142856,0.8304278352815428,,,,,,,,67,0,0,0,0,0,0,5
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/PC/_winreg.c.xml,1431,6,16,1.0,0.0,,,,,,,,0,4,2,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/PC/frozen_dllmain.c.xml,58,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/PC/generrmap.c.xml,16,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/PC/import_nt.c.xml,59,1,2,1.0,0,,,,,,,,0,2,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/PC/msvcrtmodule.c.xml,234,5,62,1.1,0.31622776601683794,,,,,,,,6,4,0,0,0,0,0,2
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/PC/winsound.c.xml,125,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/PC/WinMain.c.xml,11,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
