"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/filters/mod_include.c.xml,2807,6,115,1.0,0.0,,,,,,,,6,3,2,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/filters/mod_include.h.xml,36,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/filters/mod_substitute.c.xml,380,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/generators/mod_asis.c.xml,103,1,13,1.0,0,,,,,,,,0,0,1,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/generators/mod_autoindex.c.xml,1800,2,15,1.0,0.0,,,,,,,,4,0,4,1,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/generators/mod_cgi.c.xml,913,9,157,1.0769230769230769,0.27735009811261463,,,,,,,,1,9,0,0,3,2,0,2,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/generators/mod_cgi.h.xml,20,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/generators/mod_cgid.c.xml,1317,15,111,1.3333333333333333,0.485071250072666,,,,,,,,6,11,3,0,0,0,0,2,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/generators/mod_info.c.xml,653,36,37,1.0555555555555556,0.23231068414572323,,,,,,,,0,36,0,0,0,0,1,2,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/generators/mod_status.c.xml,705,7,62,1.1818181818181819,0.5010810823432181,,,,,,,,9,5,5,4,0,2,0,3,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/generators/mod_status.h.xml,25,3,12,1.0,0,,,,,,,,4,0,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/generators/mod_suexec.c.xml,88,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/generators/mod_suexec.h.xml,6,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/http/byterange_filter.c.xml,265,2,2,1.0,0.0,,,,,,,,2,0,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/http/chunk_filter.c.xml,102,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/http/http_core.c.xml,204,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/http/http_etag.c.xml,137,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/http/http_filters.c.xml,1083,4,66,1.0,0.0,,,,,,,,2,9,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/http/http_protocol.c.xml,975,3,4,1.0,0.0,,,,,,,,4,0,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/http/http_request.c.xml,333,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/http/mod_core.h.xml,26,1,2,1.0,0.0,,,,,,,,1,1,0,0,0,0,0,1,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/http/mod_mime.c.xml,782,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/ldap/util_ldap.c.xml,1463,10,85,1.037037037037037,0.19245008972987518,,,,,,,,4,15,11,0,0,0,0,2,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/ldap/util_ldap_cache.c.xml,343,2,332,1.6666666666666667,0.5773502691896257,,,,,,,,1,2,0,0,0,0,0,2,,
/home/moein/Desktop/NEW/cmput663-cpp-replic/Others/cppstats/projects/httpd-2.2.11/_cppstats/modules/ldap/util_ldap_cache.h.xml,103,3,95,1.6666666666666667,0.5773502691896257,,,,,,,,3,1,0,0,0,0,0,2,,
